order_item_id,order_id,product_id,quantity,unit_price,discount_pct
11914,6831,67,0,252.36,0
747,425,236,1,"2449,66",0.1
16284,9333,209,1,"R$ 8.340,49",0
24348,13941,41,-1,"3223,28",
7150,4087,141,1,"R$ 2.274,38",0
18378,10540,366,1,"183,57",0.1
24524,14047,335,2,"2390,49",0
14330,8211,159,2,7025.1,0
18263,10475,44,1,"4221,23",0
11696,6691,430,-1,1804.67,0
25713,14719,252,0,4235.15,0
13850,7935,454,3,"R$ 2.187,19",0
9702,5541,124,3,8126.82,0
21417,12254,66,1,6707.62,0
25906,14829,310,3,"4142,97",0.1
21363,12222,436,1,4854.8,0
16676,9544,424,1,6852.28,0
6588,3779,349,1,5954.72,0
12312,7055,356,1,3894.9,0
11350,6482,220,1,1047.76,0.05
712,406,268,2,"R$ 7.593,12",0
19974,11437,426,1,5853.96,0.15
19847,11366,82,2,4683.61,0
15633,8957,586,2,1498.85,0
24034,13766,356,1,"3894,9",0
11365,6492,72,2,"R$ 5.039,74",0
19179,10974,472,1,8979.83,0.1
98,64,505,1,"R$ 3.461,76",0
15994,9169,303,1,197.83,0
17524,10028,392,1,"R$ 558,32",0
15466,8874,164,2,"R$ 97,96",0
20664,11827,136,1,8955.07,0.05
15839,9081,24,1,5596.19,0
7985,4561,499,1,6778.84,0
20388,11674,589,1,"4257,86",0
20564,11773,264,2,"R$ 1.314,41",0.05
13640,7826,146,1,"R$ 7.228,74",0
16373,9382,403,1,6534.99,0
8537,4866,29,1,5246.72,0.1
25368,14519,496,1,,0
7076,4043,108,1,932.89,0.05
18758,10745,516,1,"1254,9",0
17063,9758,446,1,1534.02,0.05
19328,11059,158,3,"R$ 8.452,75",0
25847,14796,395,2,8471.78,0.05
3294,1879,539,1,77.03,0
3866,2228,522,1,8140.69,0.15
25846,14796,480,1,"R$ 3.488,69",0.05
20069,11485,345,1,"R$ 8.883,58",0
13432,7698,320,2,7429.64,0.05
14351,8222,126,1,4790.46,0.05
3777,2167,363,2,"R$ 6.347,32",0
17815,10202,462,1,"R$ 470,69",0
9135,5217,266,1,"R$ 7.506,11",0
23314,13355,514,1,7070.33,
26109,14954,248,2,8452.63,0
17621,10082,398,1,5430.78,0
17639,10093,352,3,1112.88,0
3063,1749,459,1,6962.2,0
20293,11624,587,1,1124.85,0
8894,5072,20,1,"7341,05",0.1
2106,1198,150,1,2165.63,0
4917,2827,499,1,6778.84,0
25810,14775,382,1,"R$ 1.183,36",0.1
5724,3274,157,1,4114.36,0
5933,3397,113,1,1503.14,0
22374,12820,226,1,5394.32,0
10950,6253,445,1,6962.68,0
25979,14872,530,2,3366.21,0
26060,14924,582,3,5162.56,0
16345,9368,50,1,7694.13,0
9508,5428,594,1,4218.68,0.1
19773,11320,102,1,"205,85",0
17402,9958,224,1,2484.25,0
6550,3757,71,1,"R$ 2.175,10",0
7379,4215,35,1,7140.92,0
11766,6739,221,1,7509.86,0
21872,12531,353,1,"2256,9",0
1281,736,337,0,"7061,33",0
8519,4855,261,1,"R$ 857,43",0.05
510,296,115,1,741.8,0.05
8319,4748,152,1,"R$ 8.498,80",0
9788,5593,296,1,3033.03,0
22900,13113,38,1,5219.45,0.1
23242,13314,564,2,757.08,0
12577,7206,237,1,"R$ 1.695,30",0
6896,3951,226,1,,0
9202,5255,35,1,7140.92,0
3508,2004,503,1,7997.52,0.05
3667,2102,509,1,8677.25,0
8542,4869,591,1,"R$ 5.187,79",0
26183,14996,503,1,7997.52,0
12456,7135,431,1,793.7,0
3743,2141,506,1,8136.83,0.1
7433,4246,401,1,"R$ 5.500,20",0
25126,14380,191,1,"5259,8",0.05
14853,8531,554,1,"7098,55",0
13215,7570,497,3,"R$ 1.367,84",0
14314,8200,267,1,"R$ 2.578,52",
15862,9090,563,1,7512.33,0
14787,8492,484,1,8591.68,0
17021,9735,545,1,1598.19,0
3023,1727,65,1,"R$ 2.262,66",0
21686,12415,184,3,3394.15,0
18187,10424,145,1,"5640,54",0.1
24864,14235,251,1,"6408,08",0
16372,9381,538,1,"R$ 4.453,49",0
18913,10828,399,3,"R$ 7.131,62",0
5971,3419,42,1,2322.84,0
594,343,458,-1,1199.03,0.05
6502,3732,570,2,2334.53,0.05
25895,14822,471,1,4779.36,0
1882,1063,499,-1,6778.84,0
10212,5824,500,3,"R$ 3.756,83",0.1
24759,14181,335,1,2390.49,0
1216,694,233,3,6952.93,0
12484,7154,338,-1,3847.64,0
2590,1475,345,1,"R$ 8.883,58",0
20221,11580,17,1,,0.1
13552,7778,109,1,7444.6,0
8354,4763,385,1,6550.51,0.05
358,214,430,1,1804.67,0
18354,10526,471,1,4779.36,0
23391,13397,599,1,"R$ 8.364,23",0.05
7377,4214,148,1,"R$ 443,53",0.15
20689,11841,65,1,2262.66,0
3740,2140,466,1,5737.43,0.15
10897,6224,144,1,8281.2,0
1120,638,313,1,2597.34,0
13931,7980,114,2,"4569,9",0
17484,10004,538,1,4453.49,0
6043,3460,303,2,"R$ 197,83",0.15
16782,9607,207,1,,0
18683,10704,189,2,8407.85,0
25769,14753,573,1,3023.72,0
18182,10421,324,3,"4333,68",0
24874,14241,266,1,7506.11,0
19701,11277,43,1,"R$ 1.594,29",0.05
6722,3852,268,1,7593.12,0
9113,5203,541,1,7239.29,0
1382,791,410,3,"5400,81",0
13353,7650,600,1,3161.29,0
11830,6779,215,1,,0
5024,2889,319,1,7781.43,0
21331,12200,92,1,5571.79,0
22998,13179,445,2,6962.68,0
17459,9992,355,1,2446.38,0
14063,8055,15,1,1086.57,0
11241,6421,223,1,2186.57,0
1380,790,524,1,889.37,0
18875,10808,308,1,"4010,16",0.05
3273,1864,190,0,2603.05,0.1
17083,9770,372,1,3266.17,0
8690,4958,40,1,"R$ 7.555,56",0
6704,3842,529,1,,0.05
1378,789,515,1,"R$ 4.423,00",
163,98,300,1,3227.93,0
1405,800,104,1,"R$ 2.689,85",0.15
4626,2670,473,2,7840.12,0.1
17416,9966,410,1,5400.81,0
25770,14754,525,1,"6671,59",0
1065,603,583,1,"2725,43",0
15539,8912,379,1,"R$ 9.717,96",0
23056,13210,21,-1,"R$ 6.221,83",0.05
7411,4234,359,1,1722.39,0
26143,14973,57,1,603.6,0
8130,4643,120,1,374.96,0.1
17507,10017,420,1,"R$ 537,41",0
11239,6419,104,1,,0
9883,5646,159,1,7344.89,0
17254,9871,20,1,"R$ 7.341,05",0
1575,905,24,1,5596.19,0
5112,2933,405,1,5966.18,0.05
14461,8294,300,1,3227.93,0
10232,5838,560,1,9986.09,0
1888,1066,434,1,"3653,52",0
12594,7217,70,1,7314.87,0
13967,8004,384,1,5481.26,0
21012,12017,497,2,"1367,84",0
11647,6663,26,3,5656.11,0.05
8361,4768,427,3,2396.37,0
6246,3578,472,1,"R$ 8.979,83",0
18464,10585,28,1,5658.23,0
13869,7947,36,3,5735.52,0
1937,1093,415,1,834.27,0
20058,11479,116,-1,219.93,0
4140,2394,506,1,,0
23131,13252,241,1,4015.9,0
607,350,70,2,"R$ 7.314,87",0.05
14294,8188,422,1,5871.06,
9280,5298,187,2,"R$ 1.026,76",0.15
13081,7494,60,1,4020.11,0
9200,5253,421,1,1107.61,0.1
1260,723,584,1,2959.72,0
4322,2498,283,1,3755.63,0
12627,7233,225,3,"R$ 5.120,33",0.1
23076,13220,433,1,445.07,0.15
6579,3776,339,1,2187.15,0
4507,2603,372,2,"3266,17",0
8940,5097,2,1,4970.56,0
702,403,496,1,"6711,84",0.05
6784,3883,223,1,"2186,57",0
19998,11450,597,2,2200.15,0.05
6792,3888,280,1,1976.36,0.05
17936,10269,53,2,993.99,0
10780,6150,368,1,7360.46,0
12366,7088,464,2,8635.23,0
9576,5466,8,1,,0
4087,2360,279,1,8295.55,0.1
21220,12136,569,1,836.13,0
21782,12470,353,0,2256.9,0
11983,6871,54,1,"R$ 8.736,06",0
6426,3687,468,1,"R$ 6.695,84",0
20551,11767,254,1,8949.69,0
15567,8928,583,2,"2732,93",0
12317,7058,315,1,4448.28,0
22602,12955,65,2,"R$ 2.262,66",0
22664,12986,195,1,8048.11,0
6836,3914,384,1,5481.26,0
22258,12756,360,1,983.09,0
15254,8758,72,1,5039.74,0.05
13210,7567,409,1,5108.98,0
23082,13224,186,1,3313.53,0
5126,2940,714,1,4154.09,0.15
9147,5223,478,1,"R$ 3.418,14",0.05
569,329,269,1,"7668,5",0
9875,5643,508,1,638.14,0
19619,11222,419,1,"2283,85",0
10360,5921,217,1,"R$ 4.403,09",0.05
11610,6639,531,1,5744.23,0
10042,5733,457,3,2888.48,0
20153,11541,472,2,8979.83,0
16744,9585,133,1,190.19,0
2123,1210,298,1,"R$ 4.847,04",0
15447,8865,520,2,"8132,58",0
7572,4328,548,2,"1763,41",0
26005,14889,30,1,2673.55,0
21451,12277,429,2,6821.46,0
23504,13465,569,3,845.86,0
23288,13341,115,1,"R$ 741,80",0.1
24915,14265,233,1,6952.93,0
17251,9869,306,1,"R$ 501,55",0
22638,12972,534,1,"R$ 7.525,80",0
9932,5675,324,2,4902.48,0.05
18589,10655,455,1,3734.93,0.05
1767,1003,387,1,8588.01,0
24803,14205,410,1,5400.81,0
12714,7284,280,0,"1976,36",0.1
15968,9155,574,1,8758.7,0.05
15400,8839,70,2,7314.87,0
12007,6883,344,1,2342.18,0
579,335,27,1,3035.73,0
4025,2322,141,1,2274.38,
8694,4959,389,1,1193.97,0
6308,3620,455,1,"R$ 3.734,93",0
19057,10908,372,2,3266.17,0
13022,7461,9,1,4598.31,0.05
612,353,318,2,5814.78,0.1
22713,13013,394,1,"5797,11",0
19606,11216,541,1,7239.29,
13845,7932,192,1,5698.61,0
2230,1266,468,1,"R$ 6.695,84",
7835,4476,489,1,3296.69,0.1
7389,4220,376,1,,0
15449,8866,473,1,9296.65,0
24763,14182,316,1,"R$ 8.458,02",0
5854,3353,72,2,5039.74,0.1
11053,6314,308,3,,0
24989,14305,319,0,,0
25584,14647,570,1,"R$ 2.334,53",0
3015,1722,212,2,"R$ 7.409,63",0
11676,6679,436,1,4854.8,0.1
18168,10413,528,1,8593.34,0.05
4579,2640,593,-1,"R$ 8.955,42",0
4002,2311,241,1,4015.9,0
4752,2739,518,1,"R$ 1.976,73",0
1085,618,127,3,3773.53,0
24765,14184,177,0,"R$ 5.755,54",0
23470,13442,332,2,"139,1",0
7534,4308,288,2,8425.15,0.05
16261,9321,406,1,947.85,0
16512,9455,327,1,6531.94,0
3415,1952,511,1,"R$ 2.720,00",0
25835,14789,493,1,"R$ 7.095,53",0
24257,13893,546,2,5316.28,0
8352,4762,480,1,3488.69,0
14403,8256,231,1,4185.23,0
16028,9187,216,0,5222.09,0
987,558,287,0,"5820,64",0
10340,5907,150,1,"R$ 2.563,70",0
13691,7851,486,3,2911.79,0
6037,3456,99,1,"R$ 4.800,01",0.1
25696,14710,358,1,3671.89,0
1511,867,218,1,1858.16,0
18703,10716,89,1,4948.7,0.15
8956,5106,453,2,8732.67,0
23059,13211,114,2,"R$ 4.569,90",0
3668,2103,319,1,"R$ 7.781,43",0
22210,12726,13,1,"R$ 6.725,72",0
15611,8949,225,1,5120.33,0
13606,7808,137,1,4409.93,0.1
11218,6407,80,1,1664.87,0.1
18952,10852,315,1,4448.28,0
12165,6973,553,0,"R$ 6.291,13",0
4924,2829,414,1,"8557,53",0.05
4886,2812,18,1,"6067,08",0
15291,8779,328,1,,0
5311,3038,530,1,3366.21,0
4746,2736,279,1,8592.97,0
10907,6228,281,1,"R$ 3.380,96",0
19517,11164,519,1,,0
12564,7197,285,1,"2049,09",0
20401,11681,216,1,"5222,09",0
604,348,432,3,7576.58,0
14224,8143,565,1,2793.63,0
3113,1775,69,0,"8460,61",0
3201,1822,227,1,"R$ 3.120,88",0
370,221,192,1,5698.61,0.1
6084,3483,234,1,"R$ 1.944,86",0
12041,6901,367,1,"R$ 8.322,02",0.1
23835,13651,71,1,"R$ 2.175,10",0
21153,12098,192,1,"5698,61",0
11980,6870,410,1,5400.81,0
158,96,142,-1,"R$ 5.934,20",0.1
16348,9369,589,1,"R$ 4.257,86",0.1
113,72,180,1,2832.48,0
7040,4027,357,1,4495.37,0
400,238,48,0,6596.22,0
10511,5999,553,1,"6291,13",0
25124,14380,241,1,"4015,9",0
1354,776,142,1,7395.67,0
332,198,263,1,3843.32,0
5249,3005,589,1,"R$ 4.257,86",0
12074,6920,186,1,4066.64,0
20193,11565,342,3,,0.15
10012,5719,236,1,2449.66,0
20736,11869,434,1,"R$ 3.653,52",0.05
13910,7968,193,3,"4143,87",0
19507,11158,245,1,5424.05,0
19456,11133,587,1,1330.33,0
10723,6118,313,1,2951.45,0
22089,12658,190,1,2603.05,0
17327,9916,550,1,"R$ 4.835,39",0.05
13450,7710,119,1,"R$ 5.797,58",0
6186,3543,475,1,3469.22,0.05
11576,6617,639,1,5881.83,0
17338,9923,292,1,"680,71",0
15929,9134,85,3,"R$ 658,08",0
990,560,47,1,"R$ 7.352,40",0
24133,13822,26,1,5656.11,0
6757,3868,402,1,"1050,53",0
25403,14538,328,1,210.74,0
13767,7893,595,1,"R$ 5.983,97",0
3838,2210,561,1,941.32,0
2152,1225,156,1,6419.2,0
23624,13529,57,1,,0
21742,12446,56,1,"R$ 4.300,79",
12470,7145,103,1,"R$ 6.758,09",
8767,4997,82,3,4683.61,0
16144,9247,178,1,"R$ 4.513,78",0
20962,11994,473,1,,0
9153,5225,130,3,4329.69,0
535,308,9,1,"4956,07",0
11501,6572,452,1,3036.23,0
10181,5806,575,1,"R$ 6.718,72",0
15807,9062,376,3,"R$ 6.139,83",0
25290,14470,32,1,"R$ 247,12",0.1
12384,7097,245,1,"R$ 5.424,05",0
16864,9651,549,3,6200.79,0
21247,12150,566,1,,0
13150,7533,342,1,885.25,0
15838,9081,462,1,470.69,0
8106,4629,595,1,"R$ 5.983,97",0
22045,12633,397,1,"R$ 4.851,93",0
10678,6091,6,-1,5225.27,0
6676,3827,70,1,"7314,87",0
10214,5826,507,2,"R$ 3.916,09",0.15
19827,11355,100,1,8562.24,0
20060,11480,346,0,"R$ 1.130,42",0
2859,1637,397,1,4965.38,0
11731,6715,467,1,8283.14,0
13510,7750,538,1,4453.49,0.15
7587,4335,502,1,"R$ 4.439,37",0
7427,4242,556,0,8469.86,0
4420,2551,290,1,"R$ 4.727,37",0
14509,8324,152,1,"8498,8",0.05
25158,14400,299,1,"R$ 874,73",0
25756,14747,127,1,3773.53,0
18042,10337,361,2,400.63,0.15
5495,3146,223,-1,"2186,57",0
13068,7487,244,1,5999.22,0.1
19575,11199,308,1,4010.16,0
14302,8193,535,1,5457.54,0
12945,7416,584,1,"R$ 2.959,72",0
23490,13458,509,-1,8677.25,0
10973,6266,166,3,"8633,88",0
20234,11587,489,3,,0
10108,5769,446,2,1521.25,0.05
14921,8570,231,0,4185.23,0
1179,669,410,1,5400.81,0.05
21840,12509,315,1,4448.28,0
5983,3425,366,1,183.57,0.15
17684,10118,553,1,6291.13,0
2267,1288,508,1,"R$ 638,14",0
3178,1810,513,1,4542.3,0
21703,12424,26,1,"R$ 5.656,11",0
6630,3802,412,1,"R$ 1.731,71",0
5772,3305,544,1,5684.7,0
5941,3400,204,2,4583.55,0
17074,9764,269,3,"R$ 6.468,03",0.15
13389,7672,137,3,4409.93,0
6391,3665,346,1,"1130,42",0
18459,10582,69,-1,8460.61,0
225,133,535,1,"6234,97",0.1
16477,9437,20,2,7341.05,0
9703,5542,160,1,543.58,0.05
8394,4788,559,1,"7005,39",0.05
18371,10537,210,3,662.4,0
19058,10909,124,1,"R$ 8.126,82",0
6539,3752,18,2,"R$ 6.482,72",0.05
14703,8444,391,1,2351.51,0
24123,13816,290,1,"R$ 4.727,37",0
9212,5262,435,1,4835.48,0
1395,796,288,1,"R$ 8.425,15",0
14934,8579,281,1,3380.96,0
19466,11138,452,2,3036.23,0.15
9503,5427,173,1,"4467,93",0
11374,6497,241,3,4015.9,0
6356,3645,24,1,5596.19,0
14172,8117,112,1,5203.86,0
10254,5850,72,1,"5039,74",0
15531,8909,539,1,77.03,0.05
10389,5938,36,-1,5735.52,
19146,10957,309,1,"R$ 1.657,54",0
7425,4241,144,1,"R$ 8.281,20",0
796,450,367,1,"R$ 8.322,02",0.05
19769,11318,518,1,"1976,73",0
25635,14680,113,1,1503.14,0
12436,7124,495,1,"4603,44",0
31,21,600,1,"3161,29",0.05
7765,4435,197,2,5643.56,0
24497,14032,180,1,2832.48,0
17007,9729,357,1,4495.37,0
22028,12625,63,1,1879.07,0
6618,3797,338,1,3847.64,0.15
13564,7784,503,2,7997.52,0
24007,13749,184,1,"R$ 3.394,15",0.05
14081,8065,211,1,6701.35,0.05
20565,11774,515,3,3603.53,0.05
23011,13184,53,2,993.99,0
13445,7707,198,1,"5088,4",0
24824,14216,523,-1,"R$ 3.229,17",0
19750,11307,523,1,3229.17,0.1
4874,2805,482,1,3495.51,0
8120,4638,543,1,"R$ 6.580,32",0.1
8444,4815,376,1,6139.83,0
13071,7489,70,1,7314.87,0
21291,12176,530,2,3366.21,0
4867,2802,96,1,752.54,0
6948,3977,311,1,"R$ 2.602,19",0.05
19128,10948,444,1,"R$ 643,76",0
19129,10949,51,3,3523.11,0.05
25680,14702,52,1,4861.26,0
25945,14853,348,-1,5230.75,0
17608,10073,182,1,"4427,38",0
23108,13238,29,1,5246.72,0
20778,11888,152,1,8498.8,
6322,3629,302,1,447.31,0.15
17900,10251,73,1,"R$ 7.778,60",0
10164,5799,274,3,"R$ 5.608,19",0.05
14864,8538,487,1,5761.82,0.1
18420,10563,36,1,5735.52,0
7353,4200,2,1,4970.56,0
6843,3919,33,1,7924.51,0
12056,6908,385,1,"6550,51",0
6598,3783,362,1,3668.29,0
15420,8851,358,1,"3671,89",0
3221,1834,416,1,7004.92,0
14942,8585,585,1,6833.34,0
16394,9394,356,2,,0
9133,5216,281,2,"R$ 3.380,96",0.1
23841,13655,576,1,8191.24,0
3090,1764,413,1,"R$ 2.195,06",0
10202,5818,259,1,"R$ 3.827,35",0
23088,13226,206,1,6293.3,0.1
20851,11931,254,1,"R$ 8.949,69",0
20828,11919,232,1,8897.29,0
19470,11139,375,1,6680.82,0
23167,13272,277,1,5120.65,0
3406,1946,34,1,"R$ 3.582,40",0.05
20870,11941,451,1,,0.05
9208,5260,58,1,"170,85",0
16716,9568,384,2,"5481,26",
4401,2542,129,2,472.55,0
13753,7886,27,1,3035.73,
18135,10391,555,1,"1762,62",0
24080,13793,589,1,"R$ 4.257,86",0
9516,5433,151,1,"R$ 7.786,33",0.1
3558,2034,24,2,"R$ 5.596,19",0.15
16033,9189,141,1,2274.38,0
18528,10622,454,1,2187.19,0
8470,4829,358,1,3671.89,0
19452,11132,136,3,8955.07,0
19339,11065,214,1,"R$ 4.175,20",0
15484,8883,175,1,793.19,0
1070,605,515,2,4423.0,0
197,118,352,1,1112.88,0
8498,4844,140,1,,0
13702,7855,404,1,7200.21,0
15890,9109,151,3,7786.33,0
18807,10771,86,2,10272.66,0
6365,3649,20,1,"R$ 7.341,05",0
23463,13436,472,2,8979.83,0.05
11495,6568,538,3,"4453,49",0
17246,9866,473,1,7840.12,0
25387,14527,478,3,4145.12,0
13771,7896,280,3,"R$ 1.976,36",0
18185,10423,424,2,"R$ 6.852,28",
12493,7159,185,1,"R$ 7.300,45",0
22178,12708,403,3,6534.99,0
23154,13264,537,1,2856.18,0
16770,9601,425,1,923.61,0.1
3356,1919,289,2,5843.1,0
14497,8317,194,1,"R$ 2.782,99",0
15741,9021,482,1,4353.78,0
13759,7890,143,3,5991.49,0
19131,10950,394,1,5797.11,0
15309,8789,455,2,3734.93,0
23528,13477,188,1,"4619,59",0
3576,2045,458,1,"R$ 1.199,03",0
23196,13289,295,2,6238.58,
25720,14723,97,1,2397.01,0.05
1201,683,560,1,8769.0,0
2013,1142,318,2,5814.78,0.1
23740,13595,533,1,491.12,0
1840,1040,557,3,8145.72,0
9015,5145,285,1,2049.09,0.05
9021,5150,508,1,"R$ 638,14",0.1
14766,8479,470,1,3271.36,0
22854,13090,434,3,,0
23409,13410,299,1,,0.05
1908,1079,564,2,757.08,0.05
7663,4376,125,2,73.54,0.05
3967,2290,557,1,"8145,72",0
88,58,373,1,"8274,13",0
25773,14756,418,2,"R$ 7.034,42",0.15
6953,3979,228,1,"R$ 6.613,26",0
4866,2801,159,1,7025.1,0
25078,14354,58,0,"R$ 170,85",0
11232,6416,37,1,"R$ 7.361,77",0
20955,11988,3,1,2647.73,0
19107,10936,410,1,5400.81,0
306,182,199,2,"2879,99",0
12247,7016,506,1,"R$ 8.136,83",0.1
18267,10478,436,1,4797.82,0
19595,11209,351,2,3822.68,0
23443,13426,33,2,"R$ 7.924,51",0
25782,14760,197,3,5643.56,0
22005,12611,536,1,3077.97,0
14430,8272,534,1,"7525,8",0.05
6086,3485,314,1,594.06,0.1
13363,7655,121,1,"4367,37",0
4951,2843,309,1,2013.3,0
18908,10826,595,2,5983.97,0
15813,9066,404,1,7200.21,0
21891,12541,396,0,,0
20178,11556,84,1,8615.65,0
6301,3614,306,1,"R$ 501,55",0.05
18894,10817,156,1,,0.15
13410,7684,450,3,"7990,91",0
126,79,230,1,390.13,0.1
5257,3011,332,1,124.71,0.05
15814,9067,569,1,"R$ 845,86",0
23685,13565,122,2,2007.95,0
24956,14289,396,1,"R$ 3.865,10",0
24260,13895,31,3,"3345,64",0
19919,11404,413,1,"R$ 2.195,06",0
24042,13769,595,1,,0
13092,7500,384,2,5481.26,0
20363,11662,253,1,390.59,0.1
15150,8705,241,-1,3322.86,0
24720,14157,408,1,188.7,0
726,414,368,2,7360.46,0
340,203,62,1,"R$ 8.968,41",0
23172,13275,432,2,"7576,58",0
17241,9864,484,1,"9614,71",0
4304,2488,449,2,"2929,79",0
13595,7801,549,1,"6200,79",0
9022,5151,237,2,"R$ 1.695,30",0
12957,7422,533,1,491.12,0
21018,12019,556,1,8469.86,0
7274,4157,344,1,"R$ 2.342,18",0
17583,10062,243,1,5215.88,0
21065,12051,217,2,"R$ 4.403,09",0.05
6218,3561,304,1,6932.16,0.1
18051,10341,490,1,,0.05
20913,11966,204,1,4583.55,
18943,10846,798,1,2952.15,0.05
11137,6360,103,1,"R$ 6.758,09",0
23287,13341,304,1,"R$ 6.932,16",0
5484,3139,309,1,"R$ 2.013,30",0
15358,8817,382,1,"1183,36",0
7421,4240,338,1,3847.64,0.1
7782,4446,587,2,1231.97,0
19305,11046,91,1,4020.25,0
22322,12788,552,1,5080.6,0
18643,10681,148,1,"R$ 443,53",0
18903,10823,160,1,543.58,0
2733,1562,470,3,"R$ 3.599,02",0
21789,12475,253,1,390.59,0
72,48,235,2,"R$ 321,27",0
23852,13661,141,2,"R$ 2.274,38",0
13817,7916,83,1,"2160,21",0.05
9222,5266,470,1,3599.02,0.1
24501,14034,76,1,7632.09,0.05
23756,13608,544,1,"R$ 5.684,70",0
9633,5497,79,1,"R$ 2.632,48",0
9050,5166,299,1,874.73,0
3393,1940,477,-1,3993.74,0.15
26086,14941,399,-1,7131.62,0.1
2420,1375,293,1,"R$ 8.484,65",0
17563,10050,342,2,885.25,0
6274,3596,19,-1,2596.09,0
12774,7315,540,1,5510.47,0
12383,7096,589,1,"4257,86",0
18419,10563,530,1,3366.21,0.15
19511,11160,148,1,"R$ 443,53",0
24478,14021,346,1,"R$ 1.130,42",0.1
20741,11871,76,1,7632.09,0
1775,1006,8,0,"4122,18",
15780,9045,524,1,987.6,0
12304,7051,373,1,8274.13,
24654,14123,340,1,"R$ 7.454,58",0
12928,7407,377,1,6369.89,0.15
16331,9364,178,1,4513.78,0
1517,870,411,1,5823.55,0.05
10785,6154,290,1,4727.37,0
16645,9523,214,1,4175.2,0
14633,8401,41,1,,0
12976,7432,20,1,"R$ 7.341,05",0
4394,2539,428,1,6687.66,0
5150,2952,379,3,8898.19,0
19647,11240,476,0,1773.49,0
4937,2837,277,1,"R$ 6.101,86",
9566,5459,175,1,704.54,0.05
7781,4445,450,1,"R$ 7.990,91",0
19771,11319,351,1,,0.1
17174,9820,13,1,"6725,72",0
5580,3191,324,3,4648.16,0.15
3246,1851,125,1,73.54,0.05
2466,1404,310,1,4109.36,0.05
24356,13945,59,-1,2632.76,0
25008,14316,70,3,,0
12266,7028,572,1,,0
14015,8028,338,1,3847.64,0
11975,6868,531,3,5744.23,0
3472,1986,344,0,"R$ 2.342,18",0
14232,8147,412,3,"R$ 1.534,69",
18674,10701,273,2,"R$ 725,62",0
21194,12122,218,1,"1858,16",0
6853,3925,70,1,"R$ 7.314,87",0
4323,2499,489,1,3191.19,0
12792,7326,22,1,1633.75,0
20086,11495,500,1,3756.83,0.05
23465,13437,102,1,189.61,0
15737,9019,171,1,5995.96,
5894,3374,365,2,5800.63,0
19422,11117,249,1,"R$ 4.008,63",0
539,310,195,3,"R$ 8.048,11",0
17680,10115,87,1,"R$ 5.298,51",0
18376,10539,591,1,"R$ 5.187,79",0
8671,4946,295,1,"R$ 6.525,55",0
20424,11693,21,2,"6221,83",0
1400,798,101,1,8285.95,0
25986,14877,383,-1,"R$ 4.621,66",0
2300,1307,389,2,1193.97,0
4668,2696,186,1,"R$ 4.066,64",0
8540,4868,248,1,"R$ 8.452,63",0.05
33,23,157,1,4114.36,0.15
2295,1305,5,2,,0
18001,10313,82,1,"4683,61",0.15
21107,12073,274,2,5608.19,0
13933,7982,345,-1,"R$ 8.883,58",0.05
492,287,211,3,6701.35,0
22100,12662,309,1,2343.46,
23091,13228,21,1,6221.83,0
17530,10030,368,1,"R$ 7.360,46",0
20181,11557,538,1,4453.49,0
2755,1574,152,1,"R$ 8.498,80",0.15
759,429,140,0,,0
9483,5416,544,1,5684.7,
13739,7878,409,1,"R$ 5.108,98",0
15551,8920,37,1,"R$ 7.361,77",0.05
402,240,347,1,8848.97,0
8307,4743,329,2,5292.3,0
20600,11793,50,1,7694.13,0
3679,2109,589,1,"R$ 4.257,86",0
19441,11127,470,2,"3599,02",0
24770,14185,399,1,"R$ 7.131,62",
22363,12814,544,0,,0
24378,13957,528,1,8593.34,0.15
3767,2159,43,3,"R$ 1.517,28",0
5674,3246,10,1,"R$ 289,88",0
2756,1575,457,1,2888.48,0
18250,10465,577,1,"R$ 3.977,73",0
7956,4548,393,1,5112.27,0
24745,14171,313,1,"R$ 2.951,45",0
7185,4106,230,2,,0.05
15283,8774,139,1,1740.61,0.15
13666,7837,114,2,4569.9,0
3281,1870,114,1,4569.9,0.15
6045,3462,230,1,"390,13",
16048,9196,535,1,"R$ 6.234,97",0.05
18,12,379,1,"8749,56",0.05
18380,10541,33,1,7924.51,0
11568,6613,539,3,77.03,
14715,8449,373,1,"R$ 8.274,13",0
4237,2450,65,1,2262.66,
26023,14900,571,1,3441.03,0
17420,9969,386,1,"R$ 5.343,48",0
20661,11824,152,1,"8498,8",0
5093,2923,211,1,,0.05
17710,10134,437,2,8019.05,
13499,7742,367,1,"R$ 8.322,02",
2155,1227,312,0,5764.99,0.05
7511,4294,305,1,"R$ 6.727,27",0
24069,13785,18,1,"6067,08",0
12166,6973,304,2,6932.16,0
9097,5194,491,1,"R$ 2.056,75",0
6420,3683,797,1,"R$ 3.867,59",0
20115,11517,120,1,"R$ 335,25",0
1978,1118,459,1,6962.2,0
15471,8878,428,1,6687.66,0
9610,5483,506,2,"R$ 8.136,83",0
8006,4572,158,1,,0
8311,4745,514,3,6242.10,0
10608,6052,356,1,3324.65,0.05
8050,4596,197,1,5643.56,0.1
25100,14368,295,1,6525.55,0
2750,1572,70,1,7314.87,0
12720,7287,265,2,"R$ 3.702,06",0
5996,3432,140,1,1824.04,0.05
25803,14771,52,2,4861.26,0
4427,2557,135,1,5181.92,0
6071,3475,437,1,8019.05,0.1
378,227,503,1,7997.52,0.1
12401,7107,258,1,6639.06,0.1
