review_id,product_id,customer_id,rating,review_text,review_date
2563,168,1561,4,Entrega demorou mais do que o esperado.,2026-06-05T17:51:56
3220,8,1084,5,,2026-04-21
4067,489,2347,4,,
7194,371,547,5,"Ótimo produto, super indico!",11/06/2025
1175,458,1503,5,"Poderia ser melhor, mas cumpre o que promete.",
4842,545,1179,4,Atendeu minhas expectativas.,2026-03-22T13:45:05
2101,473,2282,5,"Ótimo produto, super indico!",
2840,251,2208,5,"Produto muito bom, chegou rápido!",2024-12-16
4657,587,2255,3,,
5706,143,2058,5,Entrega demorou mais do que o esperado.,09/11/2024 05:54
6917,285,944,5,"Veio com defeito, tive que trocar.",2024-11-25T21:13:08
2798,296,1729,,,26/11/2025
3371,430,1132,5,Entrega demorou mais do que o esperado.,2025/01/13
7650,436,1192,5,"Veio com defeito, tive que trocar.",2026-05-29
3885,194,112,5,"Ótimo produto, super indico!",2025/05/23
4920,128,1436,,Atendeu minhas expectativas.,16-07-2025
3254,253,493,4,"Ótimo produto, super indico!",2024-12-16T14:44:21
1623,412,2690,5,Atendeu minhas expectativas.,28/09/2024
3152,481,1493,4,Atendeu minhas expectativas.,2026/04/16
7480,512,2591,1,"Veio com defeito, tive que trocar.",
314,579,962,3,"Ótimo produto, super indico!",16-04-2026
5887,249,1666,4,,2024/10/02
879,563,1472,0,"Excelente custo benefÃ­cio, recomendo.",18-10-2024
3338,284,309,5,Atendeu minhas expectativas.,2025-05-05T21:49:53
6961,400,1424,2,,2024/10/23
5858,486,389,4,"Ótimo produto, super indico!",2025-01-17
7243,389,2902,4,"Veio com defeito, tive que trocar.",29/03/2026 23:54
2515,494,2293,4,"Produto muito bom, chegou rápido!",22/06/2025
2144,103,1015,2,"Poderia ser melhor, mas cumpre o que promete.",
6701,125,1100,0,,2025-03-09T11:18:57
7142,213,1919,1,Entrega demorou mais do que o esperado.,2026-01-15
6978,280,1733,5,Não gostei da qualidade do material.,01/21/2025
7330,407,1249,,,0000-00-00
7066,163,2152,3,Não gostei da qualidade do material.,2025-12-12
896,154,1458,3,,0000-00-00
4424,543,1020,5,,24/09/2025 04:40
4492,19,1836,5,"Veio com defeito, tive que trocar.",
3169,167,494,5,"Excelente custo benefício, recomendo.",22/06/2026
7131,150,682,4,,21-04-2026
2088,448,2764,5,,09/11/2024 08:04
7678,219,514,1,"Excelente custo benefício, recomendo.",01/14/2025
6830,330,1292,5,Entrega demorou mais do que o esperado.,29/06/2026
759,486,1953,4,Atendeu minhas expectativas.,15/05/2026
3250,92,1731,4,,06/05/2026
7112,570,1320,5,Atendeu minhas expectativas.,2024/11/21
5076,319,1964,4,Não gostei da qualidade do material.,2025-08-05
4468,386,2349,3,"Poderia ser melhor, mas cumpre o que promete.",2024-10-05T23:53:07
1786,197,985,4,,2024-11-12T23:32:57
7246,115,1665,0,,13-06-2025
6554,130,2282,5,,2026-02-18
3522,146,1765,1,"Veio com defeito, tive que trocar.",08-10-2025
6887,109,237,3,"Veio com defeito, tive que trocar.",13-04-2026
7051,450,2127,3,Entrega demorou mais do que o esperado.,14/07/2024
324,205,1196,5,"Produto muito bom, chegou rÃ¡pido!",2026/01/11
4076,552,322,2,Entrega demorou mais do que o esperado.,0000-00-00
3900,151,2510,2,"Veio com defeito, tive que trocar.",26-02-2025
4505,328,2319,4,Atendeu minhas expectativas.,09/01/2025
4574,597,940,4,Entrega demorou mais do que o esperado.,04/06/2026
4384,192,572,3,"Produto muito bom, chegou rápido!",2025-08-27T03:31:47
7867,178,1287,3,"Ótimo produto, super indico!",19/02/2026
4608,358,1687,4,,11/11/2025 03:57
2046,467,540,5,"Veio com defeito, tive que trocar.",17/07/2024
6081,92,1121,5,,2025-02-28
1163,264,854,1,"Ótimo produto, super indico!",2024/12/29
7160,133,2958,4,Não gostei da qualidade do material.,
1872,146,2525,6,,04/13/2026
1287,442,2334,2,Entrega demorou mais do que o esperado.,
5297,131,1737,4,"Veio com defeito, tive que trocar.",07/20/2024
3945,294,1381,3,Não gostei da qualidade do material.,09/01/2025
3636,554,1565,3,Atendeu minhas expectativas.,2026/05/10
5756,336,2505,5,"Veio com defeito, tive que trocar.",2026-02-19
692,436,2208,4,Não gostei da qualidade do material.,2026-05-23
5200,485,1453,5,,2025-03-22T19:17:48
2587,551,183,5,"Excelente custo benefício, recomendo.",2025-02-10
4686,107,1097,,"Veio com defeito, tive que trocar.",0000-00-00
1050,273,388,5,Entrega demorou mais do que o esperado.,2026-05-20T06:15:44
1292,315,500,4,"Produto muito bom, chegou rÃ¡pido!",24/02/2025 00:47
7045,345,1395,5,,2025-02-07T14:28:43
1377,308,2630,3,"Ótimo produto, super indico!",0000-00-00
1556,325,2706,3,"Veio com defeito, tive que trocar.",08/16/2024
4786,522,161,5,Atendeu minhas expectativas.,03/11/2024 10:37
246,420,1246,4,Atendeu minhas expectativas.,04/24/2026
1277,441,2980,5,"Produto muito bom, chegou rápido!",2025-07-06
559,583,2318,4,"Poderia ser melhor, mas cumpre o que promete.",03/24/2026
458,215,2182,1,"Excelente custo benefÃ­cio, recomendo.",2025-06-11
4307,42,1434,3,"Ãtimo produto, super indico!",02/16/2025
3809,491,28,4,,05/01/2025
5467,225,367,6,"Ótimo produto, super indico!",2025-08-14T11:21:00
4623,101,26,4,"Excelente custo benefício, recomendo.",18-12-2024
2346,250,2541,3,"Ótimo produto, super indico!",23-04-2026
5794,498,611,5,"Produto muito bom, chegou rápido!",2025-05-18
5908,274,648,3,"Ótimo produto, super indico!",2025-07-20T17:40:52
6479,417,839,4,,2025-06-30T14:28:23
6000,344,662,3,Não gostei da qualidade do material.,2026-07-03T11:12:50
5174,330,1255,4,,2025/05/05
7602,109,431,0,"Ótimo produto, super indico!",2025/09/20
7284,527,2186,5,,05-03-2025
3822,583,752,5,Atendeu minhas expectativas.,24/08/2025
3248,116,269,5,"Produto muito bom, chegou rápido!",
834,73,2491,5,,
7591,374,866,5,,2024-09-02T16:41:18
5882,56,2708,5,"Excelente custo benefÃ­cio, recomendo.",30/01/2025
5005,83,2877,4,"Veio com defeito, tive que trocar.",23/09/2024
958,13,1139,5,Entrega demorou mais do que o esperado.,20-05-2025
3308,545,1958,1,Atendeu minhas expectativas.,2026/01/12
1642,121,1298,4,"Poderia ser melhor, mas cumpre o que promete.",10/29/2025
6927,285,1023,5,"Veio com defeito, tive que trocar.",21/06/2026 17:00
6603,380,2123,5,Atendeu minhas expectativas.,2026-04-02
3067,239,2250,5,,07/26/2024
6561,585,2146,3,"Ótimo produto, super indico!",2025/08/07
7028,416,2028,3,Atendeu minhas expectativas.,12/07/2025 07:11
4221,324,2116,0,,
726,149,1573,5,"Excelente custo benefício, recomendo.",13/11/2025 22:22
2772,54,872,4,Entrega demorou mais do que o esperado.,10/09/2025
7526,461,1568,4,,11/05/2025
6503,598,500,4,,10/09/2024
3135,31,2313,5,Atendeu minhas expectativas.,29/08/2024
3091,551,2461,4,"Produto muito bom, chegou rápido!",12/26/2025
619,85,1338,4,Não gostei da qualidade do material.,10/07/2025 10:38
3100,307,919,,Entrega demorou mais do que o esperado.,01/02/2026 04:45
1979,593,120,6,Não gostei da qualidade do material.,2025-01-18
899,506,2932,1,,28-10-2025
5,320,965,1,"Ótimo produto, super indico!",2024/08/09
2770,217,2879,5,,07/04/2026
4674,296,171,4,"Poderia ser melhor, mas cumpre o que promete.",02/23/2025
100,97,2462,2,Não gostei da qualidade do material.,2025/12/23
3521,26,709,4,"Ótimo produto, super indico!",20/09/2024 02:42
371,341,546,5,"Produto muito bom, chegou rápido!",0000-00-00
540,135,2635,5,"Produto muito bom, chegou rápido!",2025-04-03
2768,585,2148,,,2024/11/06
3109,510,1624,5,,2025-05-08
4303,363,919,1,,2025-08-20
5496,468,1586,5,"Veio com defeito, tive que trocar.",09/16/2024
6027,427,1693,5,Não gostei da qualidade do material.,2025/08/05
6713,293,1138,5,"Produto muito bom, chegou rápido!",01-09-2025
7036,440,2006,1,"Excelente custo benefício, recomendo.",2025-12-01T18:57:13
5178,413,884,5,"Ótimo produto, super indico!",2026-06-17
5532,158,469,5,Não gostei da qualidade do material.,11-01-2025
5568,452,959,5,"Excelente custo benefício, recomendo.",14-03-2026
946,20,892,5,Atendeu minhas expectativas.,04/09/2025
4921,181,1677,1,Não gostei da qualidade do material.,05/09/2025 03:07
2573,224,1404,0,Não gostei da qualidade do material.,08/05/2026
2423,139,1862,5,"Ótimo produto, super indico!",28-06-2026
4908,14,1661,5,"Ótimo produto, super indico!",06/04/2025
3140,589,472,3,,2025/01/23
2024,97,101,3,,07/02/2026
6016,30,2631,1,"Veio com defeito, tive que trocar.",2025-09-07T16:53:47
4032,575,2142,2,Entrega demorou mais do que o esperado.,26/07/2025 16:34
61,4,1379,5,"Produto muito bom, chegou rápido!",2024/09/27
6859,37,1685,4,,09/12/2025 12:08
4579,183,2230,3,"Poderia ser melhor, mas cumpre o que promete.",06/10/2024
5490,272,13,5,Não gostei da qualidade do material.,20/05/2025 14:04
5310,593,503,5,"Ótimo produto, super indico!",12/06/2025 07:47
5531,449,1975,5,"Produto muito bom, chegou rápido!",14/07/2024
2078,542,1094,5,"Veio com defeito, tive que trocar.",01-03-2026
4989,20,2254,3,"Excelente custo benefÃ­cio, recomendo.",06/21/2025
2793,220,2491,3,Entrega demorou mais do que o esperado.,01/10/2026
7212,213,528,4,"Ótimo produto, super indico!",08/05/2026
892,497,2452,5,"Ótimo produto, super indico!",01/09/2024
5523,498,1539,,,07-07-2025
2269,158,2555,3,,18/01/2025 16:15
4856,198,288,4,Entrega demorou mais do que o esperado.,22/01/2026 14:09
2650,367,2723,6,,09/09/2024
3182,85,1622,5,"Produto muito bom, chegou rÃ¡pido!",2024/08/18
2468,180,1709,1,"Ótimo produto, super indico!",01/14/2026
630,27,2033,0,Entrega demorou mais do que o esperado.,2025-08-11T06:58:39
142,79,354,5,"Produto muito bom, chegou rápido!",2024-10-31T23:09:04
998,395,2736,4,Atendeu minhas expectativas.,2024/08/14
4875,508,2241,4,"Poderia ser melhor, mas cumpre o que promete.",2025/01/11
3358,57,2327,0,Não gostei da qualidade do material.,23/06/2025 11:48
1498,230,48,5,"Ãtimo produto, super indico!",0000-00-00
394,95,2040,4,"Excelente custo benefício, recomendo.",2025/05/01
715,292,2314,5,,2026-01-26T15:38:52
5470,67,989,5,,20/04/2025 12:37
1763,366,2440,,"Produto muito bom, chegou rápido!",2026/05/07
3202,465,2147,2,"Ótimo produto, super indico!",2024-09-22
7886,262,2518,4,"Excelente custo benefício, recomendo.",05/12/2025
7455,435,284,4,Entrega demorou mais do que o esperado.,2025/04/04
2258,82,102,0,,25/01/2025 20:31
1732,332,1267,3,"Produto muito bom, chegou rápido!",2025-11-19T22:29:44
1685,393,1447,0,"Produto muito bom, chegou rÃ¡pido!",2026/07/10
3268,462,2386,4,"Veio com defeito, tive que trocar.",12/11/2025
6549,179,2450,4,Não gostei da qualidade do material.,2024/12/19
6109,284,2187,5,,2025-06-10T06:47:34
7232,44,1655,4,"Veio com defeito, tive que trocar.",27/10/2025
193,67,560,2,Entrega demorou mais do que o esperado.,20-06-2026
5346,63,125,5,,31-03-2025
2203,527,1157,4,"Ótimo produto, super indico!",01/10/2024
6302,96,89,5,"Poderia ser melhor, mas cumpre o que promete.",2025/04/12
2600,350,2321,5,"Excelente custo benefício, recomendo.",2025/10/29
2611,326,1467,4,"Produto muito bom, chegou rápido!",23/02/2026
5534,438,2485,4,"Poderia ser melhor, mas cumpre o que promete.",2026/06/07
3680,187,2460,5,"Excelente custo benefício, recomendo.",0000-00-00
5263,290,1230,5,"Ótimo produto, super indico!",2025-11-08T06:07:18
7395,359,2910,5,,2026-05-01T13:37:46
4238,88,532,4,Entrega demorou mais do que o esperado.,07/03/2026 09:28
3087,255,643,5,NÃ£o gostei da qualidade do material.,2026-04-06
5697,167,1168,5,,
6611,59,1679,4,Atendeu minhas expectativas.,2024-08-21T03:15:37
2773,423,105,3,"Produto muito bom, chegou rápido!",2026-05-13T16:05:05
3593,187,2859,6,Atendeu minhas expectativas.,
6850,344,2784,4,"Excelente custo benefício, recomendo.",04/02/2025 14:18
334,445,1417,5,,2025-09-12
6433,135,2445,2,"Produto muito bom, chegou rápido!",2025/03/26
2381,216,2032,3,Entrega demorou mais do que o esperado.,15/11/2024
805,588,424,5,"Ótimo produto, super indico!",
7023,546,63,3,"Veio com defeito, tive que trocar.",20/04/2025
2661,477,855,5,Entrega demorou mais do que o esperado.,2025-02-10
7828,584,984,0,Atendeu minhas expectativas.,26/04/2026
4720,346,490,4,Entrega demorou mais do que o esperado.,19-06-2025
5493,399,1652,6,"Poderia ser melhor, mas cumpre o que promete.",05/10/2024 21:45
4581,87,2472,1,,0000-00-00
2955,512,233,5,"Poderia ser melhor, mas cumpre o que promete.",05/26/2025
2648,42,1890,4,Atendeu minhas expectativas.,07/11/2024
7368,359,267,4,Não gostei da qualidade do material.,
5571,356,1525,4,"Veio com defeito, tive que trocar.",14-01-2025
3791,307,1936,5,Não gostei da qualidade do material.,09-06-2026
6100,186,1816,3,"Veio com defeito, tive que trocar.",2025-02-25T08:09:07
3588,15,783,5,"Produto muito bom, chegou rápido!",2024-12-14T09:27:07
1275,561,1590,,Não gostei da qualidade do material.,2026-06-10T12:15:54
6715,251,402,4,"Veio com defeito, tive que trocar.",14/11/2024 18:14
6073,326,2695,4,,
3844,9,2508,5,"Poderia ser melhor, mas cumpre o que promete.",0000-00-00
5000,557,174,1,"Excelente custo benefício, recomendo.",11/21/2025
3899,166,2734,5,"Excelente custo benefício, recomendo.",2025/05/29
6192,12,971,4,"Poderia ser melhor, mas cumpre o que promete.",06/15/2025
7682,500,1243,3,Atendeu minhas expectativas.,19/04/2026
3255,133,607,5,"Ótimo produto, super indico!",07/10/2025 19:03
5516,437,1811,5,,2025-06-04T16:46:50
3509,99,1006,4,"Excelente custo benefício, recomendo.",05/08/2025 05:09
4603,61,2603,2,Não gostei da qualidade do material.,
6718,466,426,5,"Ótimo produto, super indico!",18/08/2025 13:05
740,440,2615,4,"Ótimo produto, super indico!",01/09/2025
326,515,1563,5,Não gostei da qualidade do material.,30/04/2025 13:24
4528,487,2534,5,,
2745,294,1702,5,"Produto muito bom, chegou rápido!",2025/06/04
883,522,2052,4,Entrega demorou mais do que o esperado.,2026/03/24
2627,468,923,4,"Excelente custo benefício, recomendo.",13/04/2025 22:52
826,270,374,4,,2025/10/09
7172,125,790,5,"Ótimo produto, super indico!",
6061,208,1534,1,,2024-10-22T12:30:31
141,108,2139,5,"Ótimo produto, super indico!",2024-08-14
1465,278,1315,5,"Produto muito bom, chegou rápido!",2024/08/08
7,524,1207,4,Entrega demorou mais do que o esperado.,10-03-2025
5264,599,1247,4,Atendeu minhas expectativas.,04/10/2026
5849,549,1270,3,"Veio com defeito, tive que trocar.",15/05/2026
45,430,2516,5,NÃ£o gostei da qualidade do material.,05/02/2025
3241,456,2640,5,Entrega demorou mais do que o esperado.,01/09/2025
2120,72,344,3,Não gostei da qualidade do material.,2025/01/19
6891,22,2906,4,"Poderia ser melhor, mas cumpre o que promete.",2025/07/04
7353,221,2346,4,"Excelente custo benefício, recomendo.",2025-07-29T16:15:03
3467,496,430,3,Não gostei da qualidade do material.,07/13/2026
6025,428,1734,4,,14/04/2026 05:31
4849,94,2478,5,Entrega demorou mais do que o esperado.,2024/11/04
4118,545,2631,4,Não gostei da qualidade do material.,19-12-2025
2,455,1525,4,,2025-08-19
6779,7,2364,4,"Poderia ser melhor, mas cumpre o que promete.",2024-10-28
1401,436,1600,5,Não gostei da qualidade do material.,12/05/2026
7153,266,1793,5,,08/03/2026
765,80,255,5,Atendeu minhas expectativas.,09/12/2024
6560,454,2747,1,"Ótimo produto, super indico!",03/12/2026
886,299,1007,5,,24-11-2024
218,531,579,4,Atendeu minhas expectativas.,29/10/2024
2750,584,47,5,Atendeu minhas expectativas.,10/06/2025
5804,71,1309,4,"Poderia ser melhor, mas cumpre o que promete.",2025-11-06
468,95,545,5,Atendeu minhas expectativas.,06/12/2024 15:51
5121,596,1471,5,Não gostei da qualidade do material.,2025-10-28
1739,423,211,5,Atendeu minhas expectativas.,2025/10/08
5497,73,1421,4,Atendeu minhas expectativas.,01/23/2025
2114,347,1638,3,Atendeu minhas expectativas.,10/04/2025
1434,41,1231,5,Atendeu minhas expectativas.,2025-07-04T22:58:34
2722,336,680,4,"Produto muito bom, chegou rápido!",2025-12-06T17:22:47
7271,485,2113,0,"Poderia ser melhor, mas cumpre o que promete.",05/12/2026
4173,75,1984,5,Atendeu minhas expectativas.,
1930,183,2413,4,,28/09/2024
5428,163,1569,5,"Poderia ser melhor, mas cumpre o que promete.",2024-12-26
7322,382,1129,4,Atendeu minhas expectativas.,2024/12/07
5472,55,2313,6,"Veio com defeito, tive que trocar.",23-02-2025
7225,248,2626,4,"Ótimo produto, super indico!",2026-02-28
1994,333,1857,5,,2026-05-06T21:09:37
2392,28,292,2,Atendeu minhas expectativas.,27/04/2025 15:58
6303,438,2624,4,"Produto muito bom, chegou rápido!",29-10-2025
432,140,261,,Atendeu minhas expectativas.,19/09/2025 11:22
1109,142,2013,4,Atendeu minhas expectativas.,01/10/2024 02:17
5845,173,783,5,"Produto muito bom, chegou rápido!",2025-02-09T08:12:16
5932,555,2708,0,Entrega demorou mais do que o esperado.,2024-08-25
4131,170,298,1,,08-11-2024
736,544,1742,3,"Produto muito bom, chegou rÃ¡pido!",0000-00-00
3407,344,2546,4,"Poderia ser melhor, mas cumpre o que promete.",03/04/2026
64,148,796,4,"Ótimo produto, super indico!",07/27/2024
4380,482,295,5,,2025-06-07T21:00:59
2615,446,2286,5,"Excelente custo benefício, recomendo.",2025-06-19T11:14:01
1927,457,2254,5,"Produto muito bom, chegou rápido!",28-08-2024
7504,459,1016,4,Não gostei da qualidade do material.,2025/01/07
7684,322,946,0,Entrega demorou mais do que o esperado.,2025/11/01
581,407,717,5,"Excelente custo benefício, recomendo.",2024-12-02T16:29:03
3267,558,100,5,Não gostei da qualidade do material.,2025/01/16
3559,334,661,5,Atendeu minhas expectativas.,2025/02/27
6083,592,67,5,"Poderia ser melhor, mas cumpre o que promete.",2026-04-07
6045,495,1589,4,,25/07/2025 16:48
7979,1,838,5,Entrega demorou mais do que o esperado.,10-02-2026
7417,129,452,5,"Ótimo produto, super indico!",
4636,392,1220,5,"Veio com defeito, tive que trocar.",2025-11-02
855,563,1372,5,"Excelente custo benefício, recomendo.",2025/04/27
5934,443,1992,5,Atendeu minhas expectativas.,0000-00-00
428,481,1407,1,Atendeu minhas expectativas.,2025-12-14T08:16:24
7381,576,1198,5,"Ótimo produto, super indico!",24-01-2025
7432,117,742,4,"Poderia ser melhor, mas cumpre o que promete.",29-01-2025
827,562,2949,5,Entrega demorou mais do que o esperado.,2025-01-26
1561,213,1120,,"Produto muito bom, chegou rápido!",2025-12-08T19:27:23
3423,202,2918,3,Entrega demorou mais do que o esperado.,07/01/2025
5100,184,2811,3,"Ótimo produto, super indico!",2024/08/05
6928,157,66,6,Entrega demorou mais do que o esperado.,2026-01-24T04:17:59
4732,509,2773,4,Entrega demorou mais do que o esperado.,2025/07/17
5743,236,1847,4,Atendeu minhas expectativas.,20-01-2026
2962,478,2186,3,Não gostei da qualidade do material.,
1321,469,697,4,,15/09/2024
5669,413,115,,Atendeu minhas expectativas.,11/11/2024
4202,156,1478,4,Não gostei da qualidade do material.,26/09/2025
570,146,1759,3,"Excelente custo benefÃ­cio, recomendo.",24/12/2025 23:01
6269,395,2761,4,"Poderia ser melhor, mas cumpre o que promete.",2025-03-10
7929,11,2735,4,Não gostei da qualidade do material.,06/26/2026
5337,88,1760,4,"Poderia ser melhor, mas cumpre o que promete.",2025/03/25
7436,368,1196,4,"Ótimo produto, super indico!",11/06/2024
1456,334,1772,4,"Veio com defeito, tive que trocar.",0000-00-00
3563,224,964,5,"Produto muito bom, chegou rápido!",01/24/2025
5413,102,428,3,"Poderia ser melhor, mas cumpre o que promete.",02/07/2025
5167,273,1305,3,Entrega demorou mais do que o esperado.,2025-11-10T16:06:59
1692,569,1446,4,"Produto muito bom, chegou rÃ¡pido!",0000-00-00
1210,469,2836,5,Entrega demorou mais do que o esperado.,2024-08-01T22:00:24
767,50,1053,3,Entrega demorou mais do que o esperado.,03-07-2025
7890,210,2517,4,Atendeu minhas expectativas.,01/05/2026 14:18
3517,237,1070,5,Entrega demorou mais do que o esperado.,01/10/2026
2653,580,2610,5,"Poderia ser melhor, mas cumpre o que promete.",2025-07-15
3128,488,1930,5,Não gostei da qualidade do material.,2025/06/16
158,226,2446,5,,2025-06-15
5392,94,2404,4,"Poderia ser melhor, mas cumpre o que promete.",0000-00-00
6039,570,1511,5,Entrega demorou mais do que o esperado.,14/06/2025 04:20
593,282,909,4,"Produto muito bom, chegou rápido!",12/27/2025
7687,270,341,,Não gostei da qualidade do material.,2025-02-27T02:23:54
1948,486,1543,5,"Poderia ser melhor, mas cumpre o que promete.",2025/02/27
5732,225,1793,5,"Produto muito bom, chegou rápido!",03/03/2025 08:21
7282,107,19,5,"Poderia ser melhor, mas cumpre o que promete.",2024-08-17T11:35:53
3780,232,1221,4,,05/12/2026
5175,110,1178,5,Não gostei da qualidade do material.,2025/08/20
1160,589,1407,4,,31/08/2025
5807,298,2530,5,"Ótimo produto, super indico!",2026-01-07
6979,459,842,2,,05/04/2026 13:21
1236,238,2355,5,"Produto muito bom, chegou rápido!",2025/11/30
2664,251,2095,5,Não gostei da qualidade do material.,16/10/2025 14:19
3612,114,2628,5,"Poderia ser melhor, mas cumpre o que promete.",29-04-2025
7620,53,2995,4,"Produto muito bom, chegou rápido!",2025-09-01T04:12:13
7980,75,1765,,"Ótimo produto, super indico!",2024-10-19T05:05:11
1381,145,176,2,"Ótimo produto, super indico!",08/07/2025 19:25
6661,515,2286,4,,11-05-2025
1294,54,2938,3,"Excelente custo benefício, recomendo.",05/31/2025
3227,600,838,4,"Produto muito bom, chegou rápido!",09-10-2024
1847,91,2611,5,"Produto muito bom, chegou rápido!",0000-00-00
7693,1,1823,5,"Veio com defeito, tive que trocar.",22/09/2025 16:50
3354,80,83,4,"Produto muito bom, chegou rápido!",11/13/2024
4155,218,2672,5,"Produto muito bom, chegou rápido!",2024-10-09T07:14:29
1161,157,1473,3,,2026-05-19T20:26:32
7157,457,749,5,Entrega demorou mais do que o esperado.,0000-00-00
5714,59,807,5,,08-04-2025
1586,245,2628,5,,23-09-2025
1407,525,718,5,"Produto muito bom, chegou rápido!",13/04/2026 18:29
4251,373,1664,4,"Produto muito bom, chegou rápido!",16/06/2025
637,432,1369,3,"Poderia ser melhor, mas cumpre o que promete.",27-01-2026
6574,330,470,,Atendeu minhas expectativas.,
7839,96,2951,0,,01-08-2025
156,540,2604,2,"Excelente custo benefício, recomendo.",28/07/2025
4,237,2184,,Não gostei da qualidade do material.,2026-03-12
2671,242,2270,4,"Poderia ser melhor, mas cumpre o que promete.",2025/12/12
2681,79,196,3,"Produto muito bom, chegou rápido!",0000-00-00
4553,88,2881,3,Não gostei da qualidade do material.,24-01-2025
1152,521,766,2,"Ótimo produto, super indico!",2026/04/08
3123,168,827,4,"Poderia ser melhor, mas cumpre o que promete.",2025/07/22
5836,12,1669,4,"Ótimo produto, super indico!",2024/07/22
5001,352,1832,5,Atendeu minhas expectativas.,2024-10-07T14:07:51
5920,455,2180,4,Entrega demorou mais do que o esperado.,11/02/2025 11:13
6227,578,721,,,07/10/2026
7557,132,23,1,Entrega demorou mais do que o esperado.,29-06-2026
2412,92,2863,5,,07/09/2025
4967,566,396,5,,2026-05-19T03:20:52
6610,319,753,5,"Ãtimo produto, super indico!",13/09/2024
3419,78,1357,3,Atendeu minhas expectativas.,19/04/2025
3601,203,1002,2,"Poderia ser melhor, mas cumpre o que promete.",02-11-2024
2336,596,942,5,Não gostei da qualidade do material.,25-06-2026
3677,449,2946,5,Entrega demorou mais do que o esperado.,2025-05-25
7829,95,2193,5,"Veio com defeito, tive que trocar.",0000-00-00
5976,284,474,5,"Poderia ser melhor, mas cumpre o que promete.",2026-03-25
7822,523,347,3,"Ótimo produto, super indico!",
7032,477,539,4,"Ótimo produto, super indico!",2024-08-07T17:52:55
3318,409,2071,5,,01/18/2026
7957,10,2440,5,"Produto muito bom, chegou rápido!",06/23/2026
423,206,1127,4,"Poderia ser melhor, mas cumpre o que promete.",
1669,61,1490,4,,26-08-2025
6973,312,472,4,Atendeu minhas expectativas.,02/09/2025 05:44
2414,497,2456,4,"Excelente custo benefício, recomendo.",0000-00-00
7784,337,1012,4,"Produto muito bom, chegou rápido!",03/21/2026
7884,523,1925,4,"Produto muito bom, chegou rápido!",20/02/2026 00:23
4222,73,2783,4,"Veio com defeito, tive que trocar.",21-01-2026
4498,70,1609,4,"Poderia ser melhor, mas cumpre o que promete.",18/04/2025
2691,427,66,4,"Produto muito bom, chegou rápido!",10/15/2025
5473,46,1927,1,"Veio com defeito, tive que trocar.",2026-06-13
7241,529,1046,2,"Excelente custo benefício, recomendo.",28-10-2024
5590,252,1005,4,,04-08-2024
323,451,2829,4,"Produto muito bom, chegou rápido!",2025-03-19
7040,525,662,5,"Ótimo produto, super indico!",
5520,127,2440,5,Entrega demorou mais do que o esperado.,2026-06-27T09:42:06
3042,328,2980,4,"Excelente custo benefício, recomendo.",2025/06/23
1179,409,1093,5,,04/11/2024 22:23
1198,51,798,5,Atendeu minhas expectativas.,19-04-2026
3296,494,366,5,Atendeu minhas expectativas.,2025/08/31
3732,274,810,3,Entrega demorou mais do que o esperado.,2024/10/11
5296,502,209,4,Atendeu minhas expectativas.,27/07/2024
4336,345,1542,3,"Excelente custo benefÃ­cio, recomendo.",2025-10-18T23:02:29
5087,70,1930,4,"Produto muito bom, chegou rápido!",
2139,103,545,3,"Ótimo produto, super indico!",09/05/2025
6557,126,840,5,,
4282,506,1825,3,"Excelente custo benefício, recomendo.",2025-03-22T22:00:06
3514,340,2730,3,Atendeu minhas expectativas.,04/08/2024 15:48
7334,93,46,4,"Excelente custo benefÃ­cio, recomendo.",0000-00-00
7104,354,1559,4,"Excelente custo benefício, recomendo.",0000-00-00
5434,315,2897,4,Não gostei da qualidade do material.,2026-06-19
4625,186,2803,5,,2025/02/05
1793,75,17,1,"Excelente custo benefÃ­cio, recomendo.",2026-05-27
4672,398,2648,,Não gostei da qualidade do material.,19/10/2024 19:56
7477,49,2639,2,"Produto muito bom, chegou rápido!",2025-03-14T07:32:59
2924,283,1656,3,"Produto muito bom, chegou rápido!",19/11/2024 15:35
851,128,1188,3,Entrega demorou mais do que o esperado.,2026/06/17
3398,281,2651,3,"Produto muito bom, chegou rápido!",
3037,461,1121,1,Entrega demorou mais do que o esperado.,2026/02/11
3877,282,2454,4,"Produto muito bom, chegou rápido!",2025-12-13
3983,204,190,3,Não gostei da qualidade do material.,2026-02-09T22:09:29
2553,133,2802,5,"Ótimo produto, super indico!",0000-00-00
3333,191,315,5,"Excelente custo benefício, recomendo.",06/03/2025
6863,166,1725,3,"Veio com defeito, tive que trocar.",0000-00-00
4146,73,2018,3,"Produto muito bom, chegou rápido!",12-05-2025
5378,91,654,4,"Veio com defeito, tive que trocar.",2025-09-05
4278,201,811,6,,15-08-2024
1845,32,2369,5,"Excelente custo benefício, recomendo.",13/07/2024 11:42
4312,104,452,3,,2026-06-17
882,7,1363,4,"Ótimo produto, super indico!",2026-02-04T01:47:26
151,122,2848,4,Não gostei da qualidade do material.,2024-12-08T12:03:17
4651,325,2298,5,Não gostei da qualidade do material.,25/05/2026 06:53
405,333,2971,4,"Ótimo produto, super indico!",
3840,118,201,5,"Poderia ser melhor, mas cumpre o que promete.",04/18/2025
2226,163,1434,1,"Veio com defeito, tive que trocar.",09/04/2024
4130,442,851,0,"Veio com defeito, tive que trocar.",2026-02-04T21:50:09
